Ticker	EntryTime	ExitTime	EntryPrice	ExitPrice	Duration	Size	EntryBar	ExitBar	ReturnPct	caso
MSFT	2025-01-02 18:30:00+00:00	2025-01-06 20:30:00+00:00	416.2000122070313	426.6300048828125	4 days 02:00:00	24.0	1210.0	1226.0	0.02506004894250924	123
MSFT	2025-01-14 20:30:00+00:00	2025-01-15 20:30:00+00:00	411.8999938964844	427.7655029296875	1 days 00:00:00	25.0	1261.0	1268.0	0.03851786663825574	124
MSFT	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	353.3800048828125	387.7950134277344	0 days 06:00:00	30.0	1668.0	1674.0	0.0973881036544062	125
MSFT	2025-04-21 19:30:00+00:00	2025-04-23 19:30:00+00:00	357.0899963378906	374.2699890136719	2 days 00:00:00	33.0	1723.0	1737.0	0.04811110042837763	126
MSFT	2025-11-21 16:30:00+00:00	2025-11-24 20:30:00+00:00	471.0639953613281	474.2799987792969	3 days 04:00:00	26.0	2765.0	2776.0	0.006827105127195976	127
MSFT	2025-12-15 15:30:00+00:00	2025-12-15 20:30:00+00:00	472.9949951171875	474.6600036621094	0 days 05:00:00	26.0	2865.0	2870.0	0.003520139879089834	128
MSFT	2026-03-30 13:30:00+00:00	2026-04-01 19:30:00+00:00	361.8949890136719	369.2850036621094	2 days 06:00:00	34.0	3348.0	3368.0	0.020420328749449324	129
MSFT	2026-04-10 18:30:00+00:00	2026-04-17 19:30:00+00:00	370.3800048828125	422.6449890136719	7 days 01:00:00	34.0	3409.0	3445.0	0.1411117863865139	130
MSTR	2024-07-05 14:30:00+00:00	2024-07-05 19:30:00+00:00	120.6999969482422	128.80099487304688	0 days 05:00:00					224
MSTR	2024-08-08 13:30:00+00:00	2024-08-08 19:30:00+00:00	130.22999572753906	135.26499938964844	0 days 06:00:00	76.0	507.0	513.0	0.03866239597092025	225
MSTR	2024-09-09 13:30:00+00:00	2024-09-10 19:30:00+00:00	119.4499969482422	127.44000244140624	1 days 06:00:00	86.0	654.0	667.0	0.06688995979318535	226
MSTR	2025-04-09 13:30:00+00:00	2025-04-09 19:30:00+00:00	243.04400634765625	299.42999267578125	0 days 06:00:00	45.0	1668.0	1674.0	0.2319990818760167	227
MSTR	2025-08-04 13:30:00+00:00	2025-08-04 19:30:00+00:00	368.260009765625	388.125	0 days 06:00:00	36.0	2217.0	2223.0	0.05394283850428905	228
MSTR	2025-09-11 18:30:00+00:00	2025-09-12 19:30:00+00:00	324.6000061035156	330.2300109863281	1 days 01:00:00	44.0	2411.0	2419.0	0.01734443862276791	229
MSTR	2025-09-25 18:30:00+00:00	2025-09-25 19:30:00+00:00	298.1700134277344	301.6099853515625	0 days 01:00:00	48.0	2481.0	2482.0	0.011536947945511189	230
MSTR	2026-01-20 15:30:00+00:00	2026-01-21 20:30:00+00:00	160.49000549316406	162.19000244140625	1 days 05:00:00	91.0	3022.0	3034.0	0.010592540906322112	231
MSTR	2026-04-02 14:30:00+00:00	2026-04-06 19:30:00+00:00	118.6500015258789	127.36000061035156	4 days 05:00:00	125.0	3370.0	3382.0	0.07340917802325442	232
NFLX	2025-03-10 18:30:00+00:00	2025-03-12 19:30:00+00:00	85.94850158691406	92.3939971923828	2 days 01:00:00					35
NFLX	2025-09-12 16:30:00+00:00	2025-09-12 19:30:00+00:00	118.45500183105467	118.7719955444336	0 days 03:00:00	84.0	2416.0	2419.0	0.0026760686208171514	36
NFLX	2025-10-31 13:30:00+00:00	2025-10-31 19:30:00+00:00	110.53900146484376	112.41180419921876	0 days 06:00:00	90.0	2658.0	2664.0	0.01694246111831066	37
NFLX	2025-12-11 14:30:00+00:00	2025-12-12 20:30:00+00:00	93.8550033569336	95.66999816894533	1 days 06:00:00	108.0	2850.0	2863.0	0.019338285089706364	38
NFLX	2026-02-12 16:30:00+00:00	2026-02-13 20:30:00+00:00	75.57499694824219	76.41500091552734	1 days 04:00:00	137.0	3133.0	3144.0	0.011114839579291491	39
NFLX	2026-03-25 13:30:00+00:00	2026-03-27 19:30:00+00:00	91.73500061035156	93.5250015258789	2 days 06:00:00	114.0	3327.0	3347.0	0.01951273672663345	40
NVDA	2024-09-06 16:30:00+00:00	2024-09-12 19:30:00+00:00	101.85900115966795	119.95999908447266	6 days 03:00:00					131
NVDA	2024-09-19 13:30:00+00:00	2024-09-19 19:30:00+00:00	117.31999969482422	118.16000366210938	0 days 06:00:00	85.0	710.0	716.0	0.007159938369162955	132
NVDA	2024-10-01 17:30:00+00:00	2024-10-03 19:30:00+00:00	115.98989868164062	122.16999816894533	2 days 02:00:00	86.0	770.0	786.0	0.05328135947654644	133
NVDA	2025-01-14 20:30:00+00:00	2025-01-16 20:30:00+00:00	130.7949981689453	135.2050018310547	2 days 00:00:00	81.0	1261.0	1275.0	0.03371691367289942	134
